cds	rtype	sname	dname	cname	enroll12	enroll1012	NumTstTakr	NumScr1	NumScr2	NumScr3	NumScr4	NumScr5	year
19647330129536	S	Boyle Heights STEM High	Los Angeles Unified	Los Angeles	0	51	31	19	15	9	8	0	1516
19647330129585	S	NAVA College Preparatory Academy	Los Angeles Unified	Los Angeles	0	268	44	0	2	10	20	12	1516
19647330129627	S	TEACH Tech Charter High	Los Angeles Unified	Los Angeles	0	81	1	*	*	*	*	*	1516
19647330129775	S	Banning Academies of Creative and Innovative Scien	Los Angeles Unified	Los Angeles	0	405	61	53	28	15	8	1	1516
19647330130997	S	Sylmar Biotech Health Academy	Los Angeles Unified	Los Angeles	81	245	50	25	21	11	4	0	1516
19647330131821	S	Collegiate Charter High School of Los Angeles	Los Angeles Unified	Los Angeles	0	0	7	*	*	*	*	*	1516
19647330133272	S	PUC Triumph Charter Academy and PUC Triumph Charte	Los Angeles Unified	Los Angeles	40	253	0	N/A	N/A	N/A	N/A	N/A	1516
19647330133298	S	PUC CALS Middle and Early College High	Los Angeles Unified	Los Angeles	48	180	0	N/A	N/A	N/A	N/A	N/A	1516
19647331930064	S	William Tell Aggeler Opportunity High	Los Angeles Unified	Los Angeles	26	69	0	N/A	N/A	N/A	N/A	N/A	1516
19647331930486	S	Moneta Continuation	Los Angeles Unified	Los Angeles	5	44	1	*	*	*	*	*	1516
19647331930619	S	Harold McAlister High (Opportunity)	Los Angeles Unified	Los Angeles	33	143	2	*	*	*	*	*	1516
19647331930650	S	Phineas Banning Senior High	Los Angeles Unified	Los Angeles	481	1324	292	215	109	89	47	18	1516
19647331930692	S	Thomas Riley High	Los Angeles Unified	Los Angeles	31	95	1	*	*	*	*	*	1516
19647331930791	S	Mt. Lukens Continuation	Los Angeles Unified	Los Angeles	17	53	1	*	*	*	*	*	1516
19647331930866	S	Bell Senior High	Los Angeles Unified	Los Angeles	606	2091	700	640	360	175	131	64	1516
19647331930924	S	Belmont Senior High	Los Angeles Unified	Los Angeles	187	685	197	183	87	33	41	29	1516
19647331930940	S	John R. Wooden High	Los Angeles Unified	Los Angeles	15	72	2	*	*	*	*	*	1516
19647331931047	S	Birmingham Community Charter High	Los Angeles Unified	Los Angeles	796	2468	534	245	302	208	159	72	1516
19647331931385	S	Albert Einstein Continuation	Los Angeles Unified	Los Angeles	16	63	1	*	*	*	*	*	1516
19647331931450	S	Jack London Continuation	Los Angeles Unified	Los Angeles	47	118	1	*	*	*	*	*	1516
19647331931468	S	Metropolitan Continuation	Los Angeles Unified	Los Angeles	47	149	1	*	*	*	*	*	1516
19647331931476	S	Canoga Park Senior High	Los Angeles Unified	Los Angeles	344	1090	201	132	101	65	29	14	1516
19647331931526	S	Carson Senior High	Los Angeles Unified	Los Angeles	325	1173	205	118	124	49	29	7	1516
19647331931534	S	Will Rogers Continuation	Los Angeles Unified	Los Angeles	83	178	1	*	*	*	*	*	1516
19647331931559	S	Stoney Point Continuation	Los Angeles Unified	Los Angeles	32	97	4	*	*	*	*	*	1516
19647331931682	S	Zane Grey Continuation	Los Angeles Unified	Los Angeles	23	53	2	*	*	*	*	*	1516
19647331931708	S	Chatsworth Charter High	Los Angeles Unified	Los Angeles	507	1552	254	112	186	108	63	28	1516
19647331931716	S	Valley Alternative Magnet	Los Angeles Unified	Los Angeles	47	148	0	N/A	N/A	N/A	N/A	N/A	1516
19647331931864	S	Grover Cleveland Charter High	Los Angeles Unified	Los Angeles	642	2188	797	228	299	405	292	191	1516
19647331932128	S	Crenshaw Science, Technology, Engineering, Math an	Los Angeles Unified	Los Angeles	222	676	156	193	34	8	0	0	1516
19647331932383	S	Susan Miller Dorsey Senior High	Los Angeles Unified	Los Angeles	244	845	121	148	43	13	15	4	1516
19647331932391	S	West Hollywood Opportunity	Los Angeles Unified	Los Angeles	11	70	0	N/A	N/A	N/A	N/A	N/A	1516
19647331932540	S	Eagle Rock High	Los Angeles Unified	Los Angeles	384	1271	592	336	301	254	142	80	1516
19647331932623	S	El Camino Real Charter High	Los Angeles Unified	Los Angeles	1044	2977	845	142	259	402	424	307	1516
19647331932847	S	Los Angeles Center for Enriched Studies	Los Angeles Unified	Los Angeles	219	675	614	361	346	394	318	182	1516
19647331932888	S	Downtown Business High	Los Angeles Unified	Los Angeles	223	714	329	91	161	149	103	65	1516
19647331932920	S	Fairfax Senior High	Los Angeles Unified	Los Angeles	457	1502	380	134	183	194	94	65	1516
19647331932987	S	John H. Francis Polytechnic	Los Angeles Unified	Los Angeles	675	2150	684	367	390	244	140	63	1516
19647331933001	S	King/Drew Medical Magnet High	Los Angeles Unified	Los Angeles	347	1091	424	282	234	147	93	31	1516
19647331933043	S	Benjamin Franklin Senior High	Los Angeles Unified	Los Angeles	302	1011	272	225	185	143	69	33	1516
19647331933118	S	John C. Fremont Senior High	Los Angeles Unified	Los Angeles	397	1379	289	178	118	74	36	36	1516
19647331933233	S	Sherman Oaks Center for Enriched Studies	Los Angeles Unified	Los Angeles	224	757	422	134	209	247	145	62	1516
19647331933241	S	Gardena Senior High	Los Angeles Unified	Los Angeles	344	1118	152	103	75	36	25	6	1516
19647331933381	S	James A. Garfield Senior High	Los Angeles Unified	Los Angeles	559	1810	394	129	182	160	108	49	1516
19647331933746	S	Granada Hills Charter High	Los Angeles Unified	Los Angeles	1085	3340	1486	233	539	732	757	551	1516
19647331933795	S	Ulysses S. Grant Senior High	Los Angeles Unified	Los Angeles	477	1362	349	244	163	116	51	21	1516
19647331933852	S	Alexander Hamilton Senior High	Los Angeles Unified	Los Angeles	658	2114	572	229	261	231	253	184	1516
19647331934033	S	Hollywood Senior High	Los Angeles Unified	Los Angeles	308	995	434	319	207	78	66	42	1516
19647331934157	S	Huntington Park Senior High	Los Angeles Unified	Los Angeles	339	1323	291	207	135	61	42	20	1516
19647331934371	S	Thomas Jefferson Senior High	Los Angeles Unified	Los Angeles	230	630	158	145	52	40	17	6	1516
19647331934454	S	David Starr Jordan Senior High	Los Angeles Unified	Los Angeles	154	391	63	72	23	8	4	1	1516
19647331935121	S	Abraham Lincoln Senior High	Los Angeles Unified	Los Angeles	266	770	243	117	138	70	56	57	1516
19647331935352	S	Los Angeles Senior High	Los Angeles Unified	Los Angeles	298	896	220	182	122	64	57	27	1516
19647331935519	S	Manual Arts Senior High	Los Angeles Unified	Los Angeles	308	1123	208	251	108	32	24	8	1516
19647331935568	S	John Marshall Senior High	Los Angeles Unified	Los Angeles	518	1743	674	295	447	342	236	84	1516
19647331935865	S	James Monroe High	Los Angeles Unified	Los Angeles	563	1691	448	472	199	125	72	32	1516
19647331936160	S	Nathaniel Narbonne Senior High	Los Angeles Unified	Los Angeles	568	1717	593	514	348	189	81	28	1516
19647331936350	S	North Hollywood Senior High	Los Angeles Unified	Los Angeles	623	1808	766	392	479	378	314	279	1516
19647331937085	S	Ramona Opportunity High	Los Angeles Unified	Los Angeles	16	50	0	N/A	N/A	N/A	N/A	N/A	1516
19647331937226	S	Reseda Senior High	Los Angeles Unified	Los Angeles	383	1213	312	122	179	148	96	57	1516
19647331937424	S	Theodore Roosevelt Senior High	Los Angeles Unified	Los Angeles	447	1309	244	259	67	27	15	3	1516
19647331937622	S	San Fernando Senior High	Los Angeles Unified	Los Angeles	549	1692	353	232	96	94	69	32	1516
19647331937838	S	San Pedro Senior High	Los Angeles Unified	Los Angeles	538	1787	395	114	182	156	120	40	1516
19647331938307	S	South Gate Senior High	Los Angeles Unified	Los Angeles	660	2103	457	314	226	178	142	70	1516
19647331938554	S	Sylmar Senior High	Los Angeles Unified	Los Angeles	439	1360	209	146	67	49	29	9	1516
19647331938612	S	Taft Charter High	Los Angeles Unified	Los Angeles	532	1764	477	98	173	243	195	151	1516
19647331938885	S	University Senior High	Los Angeles Unified	Los Angeles	402	1259	345	203	151	154	99	65	1516
19647331938968	S	Van Nuys Senior High	Los Angeles Unified	Los Angeles	530	1767	711	171	290	422	320	188	1516
19647331939040	S	Venice Senior High	Los Angeles Unified	Los Angeles	419	1470	539	281	282	233	139	89	1516
19647331939107	S	Verdugo Hills Senior High	Los Angeles Unified	Los Angeles	298	1040	262	104	176	95	65	43	1516
19647331939305	S	George Washington Preparatory High	Los Angeles Unified	Los Angeles	250	745	164	224	68	21	6	1	1516
19647331939479	S	WESM Health/Sports Medicine	Los Angeles Unified	Los Angeles	251	837	223	185	101	50	29	11	1516
19647331939784	S	Joseph Pomeroy Widney High	Los Angeles Unified	Los Angeles	229	230	2	*	*	*	*	*	1516
19647331939859	S	Woodrow Wilson Senior High	Los Angeles Unified	Los Angeles	307	1108	249	180	105	61	46	22	1516
19647331939941	S	John F. Kennedy High	Los Angeles Unified	Los Angeles	484	1525	312	91	177	102	53	24	1516
19647331995448	S	Francisco Bravo Medical Magnet High	Los Angeles Unified	Los Angeles	400	1307	575	178	255	252	223	144	1516
19647331995489	S	Los Angeles Unified Alternative Education	Los Angeles Unified	Los Angeles	268	987	0	N/A	N/A	N/A	N/A	N/A	1516
19647331995794	S	Youth Opportunities Unlimited	Los Angeles Unified	Los Angeles	98	224	0	N/A	N/A	N/A	N/A	N/A	1516
19647331995836	S	Palisades Charter High	Los Angeles Unified	Los Angeles	689	2202	949	90	240	495	528	466	1516
19647331996115	S	City of Angels	Los Angeles Unified	Los Angeles	371	1131	7	*	*	*	*	*	1516
19647331996610	S	Los Angeles Leadership Academy	Los Angeles Unified	Los Angeles	68	197	41	28	31	11	1	1	1516
19647336016885	S	Elizabeth Learning Center	Los Angeles Unified	Los Angeles	164	504	243	151	135	71	41	16	1516
19647336019475	S	Thirty-Second Street USC Performing Arts	Los Angeles Unified	Los Angeles	82	238	158	191	61	61	12	2	1516
19647336019715	S	Vaughn Next Century Learning Center	Los Angeles Unified	Los Angeles	134	450	198	100	104	50	38	22	1516
19647336058002	S	Robert Fulton College Preparatory	Los Angeles Unified	Los Angeles	170	586	139	80	59	48	29	6	1516
19647336058150	S	Robert A. Millikan Middle School, Performing Arts	Los Angeles Unified	Los Angeles	0	0	3	*	*	*	*	*	1516
19647336060529	S	Marlton	Los Angeles Unified	Los Angeles	22	53	1	*	*	*	*	*	1516
19647336061451	S	Foshay Learning Center	Los Angeles Unified	Los Angeles	151	556	298	283	140	94	53	17	1516
19647336061600	S	Sun Valley Magnet	Los Angeles Unified	Los Angeles	0	129	33	16	14	13	4	2	1516
19647336062699	S	Walter Reed Middle	Los Angeles Unified	Los Angeles	0	0	28	3	14	8	3	0	1516
19647336116750	S	PUC Community Charter Middle and PUC Community Cha	Los Angeles Unified	Los Angeles	93	298	0	N/A	N/A	N/A	N/A	N/A	1516
19647336119945	S	Magnolia Science Academy	Los Angeles Unified	Los Angeles	60	202	89	52	41	30	12	13	1516
19647740000000	D		Lynwood Unified	Los Angeles	1200	3473	779	821	276	196	110	67	1516
19647740109538	S	Marco Antonio Firebaugh High	Lynwood Unified	Los Angeles	386	1337	134	59	31	29	24	18	1516
19647740114777	S	Pathway Independent Study	Lynwood Unified	Los Angeles	131	177	0	N/A	N/A	N/A	N/A	N/A	1516
19647741935428	S	Vista High	Lynwood Unified	Los Angeles	174	197	1	*	*	*	*	*	1516
19647741935436	S	Lynwood High	Lynwood Unified	Los Angeles	505	1754	644	761	245	167	86	49	1516
19647900000000	D		Monrovia Unified	Los Angeles	524	1464	477	164	260	246	153	72	1516
19647901935899	S	Canyon Oaks High	Monrovia Unified	Los Angeles	77	110	1	*	*	*	*	*	1516
19647901935923	S	Monrovia High	Monrovia Unified	Los Angeles	410	1295	476	164	260	245	152	72	1516
19647901996404	S	Mountain Park	Monrovia Unified	Los Angeles	30	49	0	N/A	N/A	N/A	N/A	N/A	1516
19648080000000	D		Montebello Unified	Los Angeles	2582	7339	1836	1226	926	489	335	214	1516
19648080124552	S	Applied Technology Center	Montebello Unified	Los Angeles	126	419	0	N/A	N/A	N/A	N/A	N/A	1516
19648081930155	S	Schurr High	Montebello Unified	Los Angeles	695	2143	642	220	363	265	182	95	1516
19648081930825	S	Bell Gardens High	Montebello Unified	Los Angeles	759	2269	794	734	329	128	82	73	1516
19648081935998	S	Montebello High	Montebello Unified	Los Angeles	695	2069	399	272	234	95	71	46	1516
19648081938927	S	Vail High (Continuation)	Montebello Unified	Los Angeles	253	341	1	*	*	*	*	*	1516
19648400000000	D		Norwalk-La Mirada Unified	Los Angeles	1554	4422	1228	904	560	373	258	127	1516
19648401933647	S	John H. Glenn High	Norwalk-La Mirada Unified	Los Angeles	380	1098	247	198	99	38	28	29	1516
19648401934728	S	La Mirada High	Norwalk-La Mirada Unified	Los Angeles	542	1570	357	199	181	177	123	69	1516
19648401936467	S	Norwalk High	Norwalk-La Mirada Unified	Los Angeles	427	1444	624	507	280	158	107	29	1516
19648570000000	D		Palmdale Elementary	Los Angeles	718	1420	210	190	117	42	20	10	1516
19648570112714	S	Antelope Valley Learning Academy	Palmdale Elementary	Los Angeles	627	927	0	N/A	N/A	N/A	N/A	N/A	1516
19648570125377	S	Palmdale Aerospace Academy	Palmdale Elementary	Los Angeles	71	380	208	190	115	41	20	10	1516
19648576119580	S	Guidance Charter	Palmdale Elementary	Los Angeles	20	113	2	*	*	*	*	*	1516
19648650000000	D		Palos Verdes Peninsula Unified	Los Angeles	1098	3233	1764	253	590	1007	983	904	1516
19648651933308	S	Rancho del Mar High (Continuation)	Palos Verdes Peninsula Unified	Los Angeles	40	72	1	*	*	*	*	*	1516
19648651995588	S	Palos Verdes Peninsula High	Palos Verdes Peninsula Unified	Los Angeles	608	1883	1123	130	296	636	661	728	1516
19648651996552	S	Palos Verdes High	Palos Verdes Peninsula Unified	Los Angeles	442	1264	640	123	294	371	320	175	1516
19648730000000	D		Paramount Unified	Los Angeles	1300	3829	799	646	509	223	90	65	1516
19648730120378	S	Paramount Alternative Education Center	Paramount Unified	Los Angeles	40	43	0	N/A	N/A	N/A	N/A	N/A	1516
19648731936749	S	Paramount High	Paramount Unified	Los Angeles	1110	3549	799	646	509	223	90	65	1516
19648810000000	D		Pasadena Unified	Los Angeles	1617	4169	1202	804	685	482	295	116	1516
19648810113464	S	Aveson Global Leadership Academy	Pasadena Unified	Los Angeles	44	147	0	N/A	N/A	N/A	N/A	N/A	1516
19648810117440	S	CIS Academy	Pasadena Unified	Los Angeles	148	201	3	*	*	*	*	*	1516
19648810118075	S	Learning Works	Pasadena Unified	Los Angeles	191	269	0	N/A	N/A	N/A	N/A	N/A	1516
19648811931062	S	Blair High	Pasadena Unified	Los Angeles	125	411	94	28	32	28	32	15	1516
19648811931674	S	Marshall Fundamental	Pasadena Unified	Los Angeles	229	752	425	313	295	195	128	43	1516
19648811936103	S	John Muir High	Pasadena Unified	Los Angeles	203	637	194	181	101	37	11	3	1516
19648811936822	S	Pasadena High	Pasadena Unified	Los Angeles	478	1451	486	282	254	221	124	55	1516
19649070000000	D		Pomona Unified	Los Angeles	1941	5620	1377	1235	668	449	259	145	1516
19649070115170	S	School of Extended Educational Options	Pomona Unified	Los Angeles	155	248	0	N/A	N/A	N/A	N/A	N/A	1516
19649071933175	S	Ganesha High	Pomona Unified	Los Angeles	292	832	175	118	70	59	33	21	1516
19649071933324	S	Garey High	Pomona Unified	Los Angeles	400	1252	274	229	142	89	58	26	1516
19649071936772	S	Park West High (Continuation)	Pomona Unified	Los Angeles	171	236	3	*	*	*	*	*	1516
19649071937028	S	Pomona High	Pomona Unified	Los Angeles	290	987	285	241	120	64	29	22	1516
19649071995547	S	Pomona Alternative	Pomona Unified	Los Angeles	7	13	4	*	*	*	*	*	1516
19649071995901	S	Diamond Ranch High	Pomona Unified	Los Angeles	419	1279	351	197	230	200	116	62	1516
19649071996495	S	Village Academy High School at Indian Hill	Pomona Unified	Los Angeles	77	263	99	158	39	14	12	7	1516
19649076061634	S	Fremont Academy of Engineering and Design	Pomona Unified	Los Angeles	73	307	120	208	42	12	5	0	1516
19649076061642	S	Palomares Academy of Health Science	Pomona Unified	Los Angeles	45	166	66	82	22	8	3	4	1516
19649640000000	D		San Marino Unified	Los Angeles	332	921	425	68	125	224	249	269	1516
19649641937754	S	San Marino High	San Marino Unified	Los Angeles	329	915	425	68	125	224	249	269	1516
19649800000000	D		Santa Monica-Malibu Unified	Los Angeles	1019	2849	1211	213	474	678	517	418	1516
19649801933373	S	Olympic High (Continuation)	Santa Monica-Malibu Unified	Los Angeles	72	91	1	*	*	*	*	*	1516
19649801938000	S	Santa Monica High	Santa Monica-Malibu Unified	Los Angeles	762	2233	954	178	367	508	386	307	1516
19649801995737	S	Malibu High	Santa Monica-Malibu Unified	Los Angeles	176	505	256	34	107	169	131	111	1516
19650290000000	D		South Pasadena Unified	Los Angeles	350	1128	467	26	130	245	272	314	1516
19650291938455	S	South Pasadena Senior High	South Pasadena Unified	Los Angeles	349	1123	467	26	130	245	272	314	1516
19650520000000	D		Temple City Unified	Los Angeles	529	1632	522	58	181	373	333	239	1516
19650521938679	S	Temple City High	Temple City Unified	Los Angeles	509	1583	522	58	181	373	333	239	1516
19650600000000	D		Torrance Unified	Los Angeles	2191	6319	1856	395	746	970	810	730	1516
19650601936277	S	North High	Torrance Unified	Los Angeles	477	1428	405	109	208	210	137	96	1516
19650601938083	S	Shery (Kurt T.) High (Continuation)	Torrance Unified	Los Angeles	109	152	1	*	*	*	*	*	1516
19650601938356	S	South High	Torrance Unified	Los Angeles	545	1561	579	94	203	318	322	333	1516
19650601938752	S	Torrance High	Torrance Unified	Los Angeles	494	1536	447	153	231	230	121	90	1516
19650601939602	S	West High	Torrance Unified	Los Angeles	525	1554	424	38	102	212	230	211	1516
19650940000000	D		West Covina Unified	Los Angeles	1237	3874	415	215	256	234	143	108	1516
19650940112706	S	California Virtual Academy @ Los Angeles	West Covina Unified	Los Angeles	304	1058	7	*	*	*	*	*	1516
19650940122432	S	Edgewood High	West Covina Unified	Los Angeles	167	643	0	N/A	N/A	N/A	N/A	N/A	1516
19650940125393	S	Insight @ Los Angeles	West Covina Unified	Los Angeles	69	216	0	N/A	N/A	N/A	N/A	N/A	1516
19650941938513	S	Coronado High (Continuation)	West Covina Unified	Los Angeles	101	151	3	*	*	*	*	*	1516
19650941939537	S	West Covina High	West Covina Unified	Los Angeles	575	1759	405	206	251	233	141	104	1516
19651280000000	D		Whittier Union High	Los Angeles	3302	9490	2487	1236	1412	1047	540	240	1516
19651281931302	S	California High	Whittier Union High	Los Angeles	688	2097	509	251	293	190	84	32	1516
19651281934868	S	La Serna High	Whittier Union High	Los Angeles	720	2175	796	283	482	431	223	85	1516
19651281936889	S	Pioneer High	Whittier Union High	Los Angeles	341	1085	228	117	135	91	44	20	1516
19651281937903	S	Santa Fe High	Whittier Union High	Los Angeles	596	1792	519	250	278	214	124	83	1516
19651281939701	S	Whittier High	Whittier Union High	Los Angeles	500	1556	435	335	224	121	65	20	1516
19651281995653	S	Sierra Vista High (Alternative)	Whittier Union High	Los Angeles	180	288	0	N/A	N/A	N/A	N/A	N/A	1516
19651360000000	D		William S. Hart Union High	Los Angeles	5415	14753	3651	660	1414	1852	1494	994	1516
19651360102459	S	Golden Valley High	William S. Hart Union High	Los Angeles	502	1561	487	130	276	263	198	62	1516
19651360102475	S	West Ranch High	William S. Hart Union High	Los Angeles	562	1783	794	161	327	437	328	166	1516
