cds	rtype	sname	dname	cname	Enroll1012	Enroll12	NumTstTakr	NumScr1	NumScr2	NumScr3	NumScr4	NumScr5	year
19101990112128	S	Aspire Ollin University Preparatory Academy       	Los Angeles County Office of Education            	Los Angeles    	146	0	0	NA	NA	NA	NA	NA	1415
19101990127274	S	Westchester Secondary Charter                     	Los Angeles County Office of Education            	Los Angeles    	35	0	7	*	*	*	*	*	1415
19101990127522	S	Optimist Charter                                  	Los Angeles County Office of Education            	Los Angeles    	69	17	0	NA	NA	NA	NA	NA	1415
19101991933399	S	L.A. County High School for the Arts              	Los Angeles County Office of Education            	Los Angeles    	496	163	219	60	95	78	62	27	1415
19101991995257	S	Alternative Opportunity Programs                  	Los Angeles County Office of Education            	Los Angeles    	181	127	0	NA	NA	NA	NA	NA	1415
19101991995869	S	International Polytechnic High                    	Los Angeles County Office of Education            	Los Angeles    	404	129	10	*	*	*	*	*	1415
19642120000000	D	                                                  	ABC Unified                                       	Los Angeles    	5151	1781	1716	329	607	906	804	686	1415
19642121930056	S	Cerritos High                                     	ABC Unified                                       	Los Angeles    	1645	566	784	113	334	434	347	319	1415
19642121930361	S	Artesia High                                      	ABC Unified                                       	Los Angeles    	1116	314	195	138	101	70	39	16	1415
19643371931237	S	Burroughs High                                    	Burbank Unified                                   	Los Angeles    	1934	610	583	118	251	437	262	137	1415
19643371996099	S	Options for Youth-Burbank Charter                 	Burbank Unified                                   	Los Angeles    	873	282	5	*	*	*	*	*	1415
19643520000000	D	                                                  	Centinela Valley Union High                       	Los Angeles    	5509	2029	1172	997	459	225	159	78	1415
19643520118521	S	Centinela Valley Independent Study                	Centinela Valley Union High                       	Los Angeles    	82	63	0	NA	NA	NA	NA	NA	1415
19643520128488	S	Family First Charter                              	Centinela Valley Union High                       	Los Angeles    	287	181	0	NA	NA	NA	NA	NA	1415
19643520128496	S	New Opportunities Charter                         	Centinela Valley Union High                       	Los Angeles    	387	209	0	NA	NA	NA	NA	NA	1415
19643521933951	S	Hawthorne High                                    	Centinela Valley Union High                       	Los Angeles    	1546	467	262	195	76	43	42	27	1415
19643521934926	S	Lawndale High                                     	Centinela Valley Union High                       	Los Angeles    	1703	636	461	309	224	105	70	29	1415
19643521935048	S	Leuzinger High                                    	Centinela Valley Union High                       	Los Angeles    	1297	337	449	493	159	77	47	22	1415
19643780000000	D	                                                  	Charter Oak Unified                               	Los Angeles    	1410	484	152	38	46	46	35	10	1415
19643781931666	S	Charter Oak High                                  	Charter Oak Unified                               	Los Angeles    	1287	420	149	35	46	46	35	10	1415
19643781995885	S	Oak Knoll Alternative                             	Charter Oak Unified                               	Los Angeles    	26	9	2	*	*	*	*	*	1415
